,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
25HVITD3c_pos,878.0,0.06442727129161098,0.40699799695581246,0.11895862443639019,25HVITD3c
2AMACHYD_pos,756.0,0.5779695308304005,0.16859876252841563,0.6532081679799201,2AMACHYD
2AMACSULT_pos,915.0,0.025006132129066348,0.5021333094796292,0.05754423176688762,2AMACSULT
2AMADPTm_pos,915.0,0.025006132129066348,0.6503173668339982,0.05754423176688762,2AMADPTm
2DR1PP_pos,947.0,0.009868067108226424,0.5722993717787739,0.02965595692140074,2DR1PP
2HBO_neg,977.0,0.0037515031745456845,0.5333277304946034,0.014459268961982132,2HBO
2HBO_pos,985.0,0.002853335168619983,0.570717050856891,0.011678293225851786,2HBO
2HBt2_neg,1012.0,0.0010783813766955482,0.5217884606907841,0.00577488344716401,2HBt2
2HBt2_pos,1012.0,0.0010783813766955482,0.5217884606907841,0.00577488344716401,2HBt2
2HCO3_NAt_neg,748.0,0.6372298613745863,0.21347805842764178,0.7085369545296984,2HCO3_NAt
2HCO3_NAt_pos,748.0,0.6372298613745863,0.21347805842764178,0.7085369545296984,2HCO3_NAt
2MB2COAc_pos,725.0,0.8197707698094888,0.07651682721817354,0.8629430210058244,2MB2COAc
2MCITt_pos,798.0,0.31661631704442783,0.2823712789392831,0.40196709674990505,2MCITt
2OXOADOXm_pos,859.0,0.09938043128392114,0.34876091359804556,0.16177553160706482,2OXOADOXm
2OXOADPTm_neg,915.0,0.025006132129066348,0.6503173668339982,0.05754423176688762,2OXOADPTm
2OXOADPTm_pos,869.0,0.07945848495353133,0.35470059437263646,0.13923459290022464,2OXOADPTm
34DHOXPEGOX_pos,920.0,0.021773617636058236,0.49133823382061353,0.05234804016277497,34DHOXPEGOX
34DHOXPEGt_pos,920.0,0.021773617636058236,0.49133823382061353,0.05234804016277497,34DHOXPEGt
34DHPHELAT1tc_pos,691.0,0.9030037094427601,-0.05051691116615294,0.9322903162354983,34DHPHELAT1tc
34DHPHEt_neg,691.0,0.9030037094427601,-0.05051691116615294,0.9322903162354983,34DHPHEt
34DHPHEt_pos,651.0,0.5852337788598503,-0.13902549614817677,0.660116053713965,34DHPHEt
34DHPLACOX_NADP__neg,942.0,0.011489993867711754,0.24286632751114004,0.03291883243099417,34DHPLACOX_NADP_
34DHPLACOX_pos,942.0,0.011489993867711754,0.24286632751114004,0.03291883243099417,34DHPLACOX
34DHXMANDACOX_NADP__neg,942.0,0.011489993867711754,0.24286632751114004,0.03291883243099417,34DHXMANDACOX_NADP_
34DHXMANDACOX_pos,942.0,0.011489993867711754,0.24286632751114004,0.03291883243099417,34DHXMANDACOX
34HPLFM_pos,933.0,0.015013319566774437,0.5224583348872773,0.03964346595281914,34HPLFM
34HPPOR_pos,885.0,0.05443084351394384,0.4671287007696616,0.10431061315548434,34HPPOR
34HPPte_neg,927.0,0.01786161670124486,0.4809815944983921,0.044954786397423015,34HPPte
34HPPte_pos,1047.0,0.0002724914305520204,0.6037355274116056,0.0022305369958043955,34HPPte
35CGMPtn_pos,831.0,0.17664959379219103,0.29459224207650997,0.2522098436285518,35CGMPtn
3AIBTm_pos,888.0,0.050561408197942116,0.4317966459133053,0.09887947746560011,3AIBTm
3AIB_Dtm_neg,871.0,0.07589274460591197,0.34973821885392914,0.13477234295202759,3AIB_Dtm
3AIB_Dtm_pos,989.0,0.00248221707855473,0.68248140562806,0.010667327895088953,3AIB_Dtm
3AIBt_pos,888.0,0.050561408197942116,0.4317966459133053,0.09887947746560011,3AIBt
3AIBtm_pos,888.0,0.050561408197942116,0.4317966459133053,0.09887947746560011,3AIBtm
3DPHBH1_pos,933.0,0.015013319566774437,0.5224583348872773,0.03964346595281914,3DPHBH1
3DPHBH2_pos,933.0,0.015013319566774437,0.5224583348872773,0.03964346595281914,3DPHBH2
3DSPHR_pos,830.0,0.18006792888498213,0.351427509136288,0.2566639881868029,3DSPHR
3HAO_pos,912.0,0.027138744247794968,0.5374710293623642,0.061302892722680094,3HAO
3HBCDm_pos,704.0,0.9957723483003454,-0.08395447623482988,0.998094849404253,3HBCDm
3HBCOAHLm_pos,717.0,0.886241048537419,-0.05514205252417649,0.9171874548078407,3HBCOAHLm
3HBCOARc_pos,704.0,0.9957723483003454,-0.08395447623482988,0.998094849404253,3HBCOARc
3HCO3_NAt_neg,776.0,0.4423107190234574,0.22205190695432223,0.5254541299248952,3HCO3_NAt
3HCO3_NAt_pos,766.0,0.5077629232498526,0.19712390631948098,0.5885667330185412,3HCO3_NAt
3HKYNAKGAT_pos,636.5,0.3401167799914475,0.22202827710995562,0.42769622882611436,3HKYNAKGAT
3HLYTCL_pos,793.0,0.3429006811340187,0.14949310867388038,0.42993892842405407,3HLYTCL
3MLDAt_pos,784.0,0.39361789707252604,0.19905223434451222,0.47784545555626573,3MLDAt
3MOBt2im_pos,910.0,0.028646156927433275,0.5478043073718233,0.06411815593523151,3MOBt2im
3MOBte_neg,1122.0,9.210282421967812e-06,1.1604617344183974,0.00021395237139679285,3MOBte
3MOBte_pos,1086.0,5.047225097236537e-05,1.0288686383105108,0.0007111622903401317,3MOBte
3MOPt2im_pos,910.0,0.028646156927433275,0.5478043073718233,0.06411815593523151,3MOPt2im
3MOPte_neg,1099.0,2.774915476520722e-05,1.1028615230377592,0.0004818262327413254,3MOPte
3MOPte_pos,1086.0,5.047225097236537e-05,1.0288686383105108,0.0007111622903401317,3MOPte
3MOX4HOXPGALDOX_NADP__neg,942.0,0.011489993867711754,0.24286632751114004,0.03291883243099417,3MOX4HOXPGALDOX_NADP_
3MOX4HOXPGALDOX_pos,942.0,0.011489993867711754,0.24286632751114004,0.03291883243099417,3MOX4HOXPGALDOX
3SALAASPm_neg,763.0,0.5283456234915809,0.13315978355089914,0.6071030259238152,3SALAASPm
3SALACBOXL_pos,760.0,0.5493450454074637,0.11578805750978233,0.6262096373046618,3SALACBOXL
3SALAOX_pos,843.0,0.1393249502704105,0.36095812055814747,0.20807957386171647,3SALAOX
