,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
2MCITt_pos,798.0,0.31661631704442783,0.2823712789392785,0.3898789583352809,2MCITt
2OXOADOXm_pos,859.0,0.09938043128392114,0.3487609135980455,0.15604303662672384,2OXOADOXm
2OXOADPTm_neg,915.0,0.025006132129066348,0.650365706594398,0.05423666560353422,2OXOADPTm
2OXOADPTm_pos,869.0,0.07945848495353133,0.35470059437266155,0.13365796632466595,2OXOADPTm
34DHOXPEGOX_pos,911.0,0.027883669488246596,0.45108595661727713,0.05821718214239346,34DHOXPEGOX
34DHOXPEGt_pos,911.0,0.027883669488246596,0.45108595661728934,0.05821718214239346,34DHOXPEGt
34DHPHELAT1tc_pos,692.0,0.9114017611471001,-0.04779610351253368,0.9306266420462967,34DHPHELAT1tc
34DHPHEt_neg,692.0,0.9114017611471001,-0.04779610351253368,0.9306266420462967,34DHPHEt
34DHPHEt_pos,651.0,0.5852337788598503,-0.13902549614820506,0.6478913679229411,34DHPHEt
34DHPLACOX_NADP__neg,943.0,0.011147855246608546,0.24271249730770372,0.030882252664937198,34DHPLACOX_NADP_
34DHPLACOX_pos,943.0,0.011147855246608546,0.24271249730770372,0.030882252664937198,34DHPLACOX
34DHXMANDACOX_NADP__neg,981.0,0.00327446953234239,0.25357433803748497,0.01245556367512079,34DHXMANDACOX_NADP_
34DHXMANDACOX_pos,981.0,0.00327446953234239,0.25357433803748497,0.01245556367512079,34DHXMANDACOX
34HPLFM_pos,933.0,0.015013319566774437,0.522315337605661,0.037376016521474646,34HPLFM
34HPPOR_pos,885.0,0.05443084351394384,0.4671287007696711,0.09842433933691837,34HPPOR
34HPPte_neg,927.0,0.01786161670124486,0.4809815944983923,0.043135870340959045,34HPPte
34HPPte_pos,1047.0,0.0002724914305520204,0.6037355274115962,0.0017544152696132545,34HPPte
35CGMPtn_pos,831.0,0.17664959379219103,0.2945922420765201,0.24293036520033004,35CGMPtn
3AIBTm_pos,888.0,0.050561408197942116,0.4317966459133123,0.09310194493478494,3AIBTm
3AIB_Dtm_neg,871.0,0.07589274460591197,0.3443658982722661,0.12902161446400487,3AIB_Dtm
3AIB_Dtm_pos,989.0,0.00248221707855473,0.68248140562806,0.01050601593805386,3AIB_Dtm
3AIBt_pos,888.0,0.050561408197942116,0.43179664591331235,0.09310194493478494,3AIBt
3AIBtm_pos,888.0,0.050561408197942116,0.43179664591331235,0.09310194493478494,3AIBtm
3DPHBH1_pos,933.0,0.015013319566774437,0.5223153376056605,0.037376016521474646,3DPHBH1
3DPHBH2_pos,933.0,0.015013319566774437,0.524889846576158,0.037376016521474646,3DPHBH2
3DSPHR_pos,830.0,0.18006792888498213,0.351427509136288,0.2468003177985231,3DSPHR
3HAO_pos,912.0,0.027138744247794968,0.5374710293623642,0.056916461379762556,3HAO
3HBCDm_pos,704.0,0.9957723483003454,-0.08395447623482376,0.9977571751215513,3HBCDm
3HBCOAHLm_pos,717.0,0.886241048537419,-0.05514205252417649,0.9067770866121861,3HBCOAHLm
3HBCOARc_pos,704.0,0.9957723483003454,-0.08395447623482984,0.9977571751215513,3HBCOARc
3HCO3_NAt_neg,776.0,0.4423107190234574,0.22205190695431654,0.508532819989144,3HCO3_NAt
3HCO3_NAt_pos,766.0,0.5077629232498526,0.19712390631948676,0.5720101195376291,3HCO3_NAt
3HKYNAKGAT_pos,636.5,0.3401167799914475,0.22202827710995562,0.41428285287683714,3HKYNAKGAT
3HLYTCL_pos,793.0,0.3429006811340187,0.1494931086738805,0.41428285287683714,3HLYTCL
3MLDAt_pos,784.0,0.39361789707252604,0.19905223434451222,0.4609018020729184,3MLDAt
3MOBt2im_pos,908.0,0.030225127602226717,0.5467538806384098,0.061977159987622085,3MOBt2im
3MOBte_neg,1122.0,9.210282421967812e-06,1.1604119795386667,9.389890113503847e-05,3MOBte
3MOBte_pos,1090.0,4.20680085324483e-05,1.039780746751224,0.00036802467973165947,3MOBte
3MOPt2im_pos,909.0,0.029426532967160034,0.5484211574847977,0.06070151292310316,3MOPt2im
3MOPte_neg,1099.0,2.774915476520722e-05,1.1028615230377594,0.00026205307281882827,3MOPte
3MOPte_pos,1057.0,0.00017959750000770384,0.9522521199118978,0.0012688320676219943,3MOPte
3MOX4HOXPGALDOX_NADP__neg,931.0,0.01591481664044094,0.23745762400750345,0.039202158592265945,3MOX4HOXPGALDOX_NADP_
3MOX4HOXPGALDOX_pos,931.0,0.01591481664044094,0.23745762400750345,0.039202158592265945,3MOX4HOXPGALDOX
3SALAASPm_neg,763.0,0.5283456234915809,0.1331597835508958,0.592643091231974,3SALAASPm
3SALACBOXL_pos,761.0,0.542299728409142,0.10879683151481154,0.606110608030399,3SALACBOXL
3SALAOX_pos,843.0,0.1393249502704105,0.36095812055813564,0.19823395384653444,3SALAOX
3SALATAi_pos,803.0,0.2916899891786341,0.1541898230210027,0.36273912070073716,3SALATAi
3SALATAim_pos,763.0,0.5283456234915809,0.13315978355090255,0.592643091231974,3SALATAim
3SPYRSP_pos,803.0,0.2916899891786341,0.1541898230210027,0.36273912070073716,3SPYRSP
3SPYRSPm_pos,763.0,0.5283456234915809,0.13315978355090255,0.592643091231974,3SPYRSPm
41R1H2MAE12BOOX_pos,865.0,0.08699845363819925,0.3993694570093576,0.14288386391697214,41R1H2MAE12BOOX
41R2A1H12BOOX_pos,911.0,0.027883669488246596,0.45108595661727724,0.05821718214239346,41R2A1H12BOOX
4ABUTtcn_pos,955.0,0.007694345889785492,0.6705400031309117,0.023463625940153145,4ABUTtcn
4ABUTtm_neg,900.0,0.037310514567581235,0.476608487668799,0.07458678883424393,4ABUTtm
4ABUTtm_pos,817.0,0.22906057639144584,0.24457000555819436,0.2972420307224183,4ABUTtm
